id,brand,description,calories,source
293334,,"Chicken thigh, baked or broiled, skin eaten, from pre-cooked (1 cup, cooked, diced)",305.1,usda
293335,,"Chicken thigh, baked or broiled, skin eaten, from pre-cooked (1 small thigh)",169.5,usda
293336,,"Chicken thigh, baked or broiled, skin eaten, from pre-cooked (1 medium thigh)",180.8,usda
293337,,"Chicken thigh, baked or broiled, skin eaten, from pre-cooked (1 large thigh)",237.3,usda
293338,,"Chicken thigh, baked or broiled, skin eaten, from pre-cooked (1 oz, cooked)",64.071,usda
293340,,"Chicken thigh, baked or broiled, skin not eaten, from pre-cooked (1 cup, cooked, diced)",260.6,usda
293341,,"Chicken thigh, baked or broiled, skin not eaten, from pre-cooked (1 small thigh)",125.5,usda
293342,,"Chicken thigh, baked or broiled, skin not eaten, from pre-cooked (1 medium thigh)",135.1,usda
293343,,"Chicken thigh, baked or broiled, skin not eaten, from pre-cooked (1 large thigh)",173.7,usda
293344,,"Chicken thigh, baked or broiled, skin not eaten, from pre-cooked (1 oz, cooked)",54.7155,usda
293354,,"Chicken thigh, rotisserie, skin eaten (1 cup, cooked, diced)",305.1,usda
293355,,"Chicken thigh, rotisserie, skin eaten (1 thigh)",180.8,usda
293356,,"Chicken thigh, rotisserie, skin eaten (1 oz, cooked)",64.071,usda
293358,,"Chicken thigh, rotisserie, skin not eaten (1 cup, cooked, diced)",260.6,usda
293359,,"Chicken thigh, rotisserie, skin not eaten (1 thigh)",135.1,usda
293360,,"Chicken thigh, rotisserie, skin not eaten (1 oz, cooked)",54.7155,usda
293362,,"Chicken thigh, stewed, skin eaten (1 cup, cooked, diced)",306.5,usda
293363,,"Chicken thigh, stewed, skin eaten (1 small thigh)",181.6,usda
293364,,"Chicken thigh, stewed, skin eaten (1 medium thigh)",204.3,usda
293365,,"Chicken thigh, stewed, skin eaten (1 large thigh)",249.7,usda
293366,,"Chicken thigh, stewed, skin eaten (1 thigh)",204.3,usda
293367,,"Chicken thigh, stewed, skin eaten (1 oz, cooked)",64.3545,usda
293369,,"Chicken thigh, stewed, skin not eaten (1 cup, cooked, diced)",236.3,usda
293370,,"Chicken thigh, stewed, skin not eaten (1 small thigh)",122.5,usda
293371,,"Chicken thigh, stewed, skin not eaten (1 medium thigh)",140.0,usda
293372,,"Chicken thigh, stewed, skin not eaten (1 large thigh)",175.0,usda
293373,,"Chicken thigh, stewed, skin not eaten (1 thigh)",140.0,usda
293374,,"Chicken thigh, stewed, skin not eaten (1 oz, cooked)",49.6125,usda
293404,,"Chicken thigh, sauteed, skin eaten (1 cup, cooked, diced)",328.1,usda
293405,,"Chicken thigh, sauteed, skin eaten (1 small thigh)",182.3,usda
293406,,"Chicken thigh, sauteed, skin eaten (1 medium thigh)",194.4,usda
293407,,"Chicken thigh, sauteed, skin eaten (1 large thigh)",255.2,usda
293408,,"Chicken thigh, sauteed, skin eaten (1 thigh)",194.4,usda
293409,,"Chicken thigh, sauteed, skin eaten (1 oz, cooked)",68.8905,usda
293411,,"Chicken thigh, sauteed, skin not eaten (1 cup, cooked, diced)",259.2,usda
293412,,"Chicken thigh, sauteed, skin not eaten (1 small thigh)",124.8,usda
293413,,"Chicken thigh, sauteed, skin not eaten (1 medium thigh)",134.4,usda
293414,,"Chicken thigh, sauteed, skin not eaten (1 large thigh)",172.8,usda
293415,,"Chicken thigh, sauteed, skin not eaten (1 thigh)",134.4,usda
293416,,"Chicken thigh, sauteed, skin not eaten (1 oz, cooked)",54.432,usda
293464,,"Chicken thigh, baked, coated, skin / coating eaten (1 cup, cooked, diced)",324.0,usda
293465,,"Chicken thigh, baked, coated, skin / coating eaten (1 small thigh)",240.0,usda
293466,,"Chicken thigh, baked, coated, skin / coating eaten (1 medium thigh)",264.0,usda
293467,,"Chicken thigh, baked, coated, skin / coating eaten (1 large thigh)",336.0,usda
293468,,"Chicken thigh, baked, coated, skin / coating eaten (1 thigh)",264.0,usda
293469,,"Chicken thigh, baked, coated, skin / coating eaten (1 oz, cooked)",68.04,usda
293471,,"Chicken thigh, baked, coated, skin / coating not eaten (1 cup, cooked, diced)",259.2,usda
293472,,"Chicken thigh, baked, coated, skin / coating not eaten (1 small thigh)",124.8,usda
293473,,"Chicken thigh, baked, coated, skin / coating not eaten (1 medium thigh)",134.4,usda
293474,,"Chicken thigh, baked, coated, skin / coating not eaten (1 large thigh)",172.8,usda
293475,,"Chicken thigh, baked, coated, skin / coating not eaten (1 thigh)",134.4,usda
293476,,"Chicken thigh, baked, coated, skin / coating not eaten (1 oz, cooked)",54.432,usda
293478,,"Chicken wing (1 wing, any size)",90.0,usda
293479,,Chicken wing (1 drummette),56.5,usda
293481,,"Chicken wing, baked, broiled, or roasted, from raw (1 wing, any size)",88.2,usda
293482,,"Chicken wing, baked, broiled, or roasted, from raw (1 drummette)",55.4,usda
293484,,"Chicken wing, baked or broiled, from pre-cooked (1 wing, any size)",90.0,usda
293485,,"Chicken wing, baked or broiled, from pre-cooked (1 drummette)",56.5,usda
293490,,"Chicken wing, rotisserie (1 wing, any size)",90.0,usda
293491,,"Chicken wing, rotisserie (1 drummette)",56.5,usda
293493,,"Chicken wing, stewed (1 wing, any size)",111.2,usda
293494,,"Chicken wing, stewed (1 drummette)",54.3,usda
293502,,"Chicken wing, sauteed (1 wing, any size)",92.8,usda
293503,,"Chicken wing, sauteed (1 drummette)",58.3,usda
293517,,"Chicken wing, baked, coated (1 wing, any size)",143.0,usda
293518,,"Chicken wing, baked, coated (1 drummette)",57.2,usda
293530,,"Chicken ""wings"", plain, from precooked (1 drummette)",64.7,usda
293536,,"Chicken ""wings"", plain, from other sources (1 drummette)",69.1,usda
293542,,"Chicken, back (1 small back (yield after cooking, bone removed))",327.8,usda
293543,,"Chicken, back (1 medium back (yield after cooking, bone removed))",387.4,usda
293544,,"Chicken, back (1 large back (yield after cooking, bone removed))",476.8,usda
293542,,"Chicken, back (1 small back (yield after cooking, bone removed))",327.8,usda
293543,,"Chicken, back (1 medium back (yield after cooking, bone removed))",387.4,usda
293544,,"Chicken, back (1 large back (yield after cooking, bone removed))",476.8,usda
293546,,"Chicken, neck or ribs (1 neck (yield after cooking, bone removed))",85.8,usda
293548,,"Chicken, tail (1 tail)",136.2,usda
293550,,"Chicken skin (1 oz, raw (yield after cooking))",90.0,usda
293551,,"Chicken skin (1/2 chicken, skin only)",247.5,usda
293553,,Chicken feet (1 foot),75.3,usda
293555,,"Chicken, canned, meat only (1 cup)",379.3,usda
293556,,"Chicken, canned, meat only (1 can (5 oz) yields)",231.3,usda
293558,,"Chicken, chicken roll, roasted (1 slice)",45.9,usda
293559,,"Chicken, chicken roll, roasted (1 cubic inch)",27.9,usda
293560,,"Chicken, chicken roll, roasted (1 cup, diced)",221.4,usda
293568,,"Chicken fillet, grilled (1 nugget)",24.2,usda
293569,,"Chicken fillet, grilled (1 fillet)",151.0,usda
293570,,"Chicken fillet, grilled (1 cubic inch)",25.7,usda
293572,,"Chicken, ground (1 cup, cooked)",261.3,usda
293573,,"Chicken, ground (1 patty)",120.6,usda
293574,,"Chicken, ground (1 oz, cooked)",56.9835,usda
293576,,Chicken nuggets (1 nugget),49.1,usda
293577,,Chicken nuggets (1 cup),429.8,usda
293586,,"Chicken nuggets, from school lunch (1 nugget)",43.2,usda
293587,,"Chicken nuggets, from school lunch (1 cup)",378.0,usda
293589,,"Chicken nuggets, from frozen (1 nugget)",47.7,usda
293590,,"Chicken nuggets, from frozen (1 cup)",417.2,usda
293592,,"Chicken nuggets, from other sources (1 nugget)",48.6,usda
293593,,"Chicken nuggets, from other sources (1 cup)",425.6,usda
293595,,"Chicken tenders or strips (1 tender, strip, or finger)",135.5,usda
293596,,Chicken tenders or strips (1 popcorn chicken),27.1,usda
293597,,Chicken tenders or strips (1 chicken fry),37.9,usda
293598,,Chicken tenders or strips (1 cup),379.4,usda
293624,,Turkey (1 small or thin slice),41.7,usda
293625,,Turkey (1 medium slice),83.4,usda
293626,,Turkey (1 large or thick slice),118.2,usda
293627,,"Turkey (1 cup, diced, cooked)",187.7,usda
293628,,"Turkey (1 oz, boneless, cooked)",39.4065,usda
293630,,"Turkey, light meat, skin not eaten (1 small or thin slice)",41.7,usda
293631,,"Turkey, light meat, skin not eaten (1 medium slice)",83.4,usda
293632,,"Turkey, light meat, skin not eaten (1 large or thick slice)",118.2,usda
293633,,"Turkey, light meat, skin not eaten (1 turkey cutlet)",76.5,usda
293634,,"Turkey, light meat, skin not eaten (1 cup, cooked, diced)",187.7,usda
293635,,"Turkey, light meat, skin not eaten (1 oz, boneless, cooked, skinless)",39.4065,usda
293637,,"Turkey, light meat, skin eaten (1 small or thin slice)",50.7,usda
293638,,"Turkey, light meat, skin eaten (1 medium slice)",101.4,usda
293639,,"Turkey, light meat, skin eaten (1 large or thick slice)",143.7,usda
293640,,"Turkey, light meat, skin eaten (1 oz, boneless, cooked)",47.9115,usda
293641,,"Turkey, light meat, skin eaten (1 cup, diced, cooked)",228.2,usda
293655,,"Turkey, light meat, roasted, skin not eaten (1 small or thin slice)",41.7,usda
293656,,"Turkey, light meat, roasted, skin not eaten (1 medium slice)",83.4,usda
293657,,"Turkey, light meat, roasted, skin not eaten (1 large or thick slice)",118.2,usda
293658,,"Turkey, light meat, roasted, skin not eaten (1 cup, cooked, diced)",187.7,usda
293659,,"Turkey, light meat, roasted, skin not eaten (1 oz, boneless, cooked, skinless)",39.4065,usda
293661,,"Turkey, light meat, roasted, skin eaten (1 small or thin slice)",50.7,usda
293662,,"Turkey, light meat, roasted, skin eaten (1 medium slice)",101.4,usda
293663,,"Turkey, light meat, roasted, skin eaten (1 large or thick slice)",143.7,usda
293664,,"Turkey, light meat, roasted, skin eaten (1 cup, diced, cooked)",228.2,usda
293665,,"Turkey, light meat, roasted, skin eaten (1 oz, boneless, cooked)",47.9115,usda
293667,,"Turkey, dark meat, roasted, skin not eaten (1 small or thin slice)",50.1,usda
293668,,"Turkey, dark meat, roasted, skin not eaten (1 medium slice)",100.2,usda
293669,,"Turkey, dark meat, roasted, skin not eaten (1 large or thick slice)",142.0,usda
293670,,"Turkey, dark meat, roasted, skin not eaten (1 cup, cooked, diced)",225.5,usda
293671,,"Turkey, dark meat, roasted, skin not eaten (1 oz, boneless, cooked, skinless)",47.3445,usda
293673,,"Turkey, dark meat, roasted, skin eaten (1 small or thin slice)",60.6,usda
293674,,"Turkey, dark meat, roasted, skin eaten (1 medium slice)",121.2,usda
293675,,"Turkey, dark meat, roasted, skin eaten (1 large or thick slice)",171.7,usda
293676,,"Turkey, dark meat, roasted, skin eaten (1 cup, diced, cooked)",272.7,usda
293677,,"Turkey, dark meat, roasted, skin eaten (1 oz, boneless, cooked)",57.267,usda
293703,,"Turkey, light or dark meat, stewed, skin not eaten (1 small or thin slice)",44.2,usda
293704,,"Turkey, light or dark meat, stewed, skin not eaten (1 medium slice)",90.1,usda
293705,,"Turkey, light or dark meat, stewed, skin not eaten (1 large or thick slice)",134.3,usda
293706,,"Turkey, light or dark meat, stewed, skin not eaten (1 cup, cooked, diced)",213.3,usda
293707,,"Turkey, light or dark meat, stewed, skin not eaten (1 oz, boneless, cooked, skinless)",44.793,usda
293709,,"Turkey light or dark meat, stewed, skin eaten (1 small or thin slice)",57.1,usda
293710,,"Turkey light or dark meat, stewed, skin eaten (1 medium slice)",116.3,usda
293711,,"Turkey light or dark meat, stewed, skin eaten (1 large or thick slice)",173.4,usda
293712,,"Turkey light or dark meat, stewed, skin eaten (1 cup, diced, cooked)",275.4,usda
293713,,"Turkey light or dark meat, stewed, skin eaten (1 oz, boneless, cooked)",57.834,usda
293715,,"Turkey, light or dark meat, smoked, skin eaten (1 small or thin slice)",58.2,usda
293716,,"Turkey, light or dark meat, smoked, skin eaten (1 medium slice)",118.6,usda
293717,,"Turkey, light or dark meat, smoked, skin eaten (1 large or thick slice)",176.8,usda
293718,,"Turkey, light or dark meat, smoked, skin eaten (1 cup, cooked, diced)",280.8,usda
293719,,"Turkey, light or dark meat, smoked, skin eaten (1 oz, boneless, cooked)",58.968,usda
293721,,"Turkey, light or dark meat, smoked, skin not eaten (1 small or thin slice)",45.4,usda
293722,,"Turkey, light or dark meat, smoked, skin not eaten (1 medium slice)",92.3,usda
293723,,"Turkey, light or dark meat, smoked, skin not eaten (1 large or thick slice)",137.7,usda
293724,,"Turkey, light or dark meat, smoked, skin not eaten (1 cup, cooked, diced)",218.7,usda
293725,,"Turkey, light or dark meat, smoked, skin not eaten (1 oz, boneless, cooked, skinless)",45.927,usda
293727,,"Turkey, drumstick, cooked, skin not eaten (1 small drumstick (from hen, approx 11 to 13 lb bird) (yield after cooking, bone and skin removed))",187.2,usda
293728,,"Turkey, drumstick, cooked, skin not eaten (1 medium drumstick (approx 14 to 18 lb bird) (yield after cooking, bone and skin removed))",288.0,usda
293729,,"Turkey, drumstick, cooked, skin not eaten (1 large drumstick (from tom, approx 19 to 21 lb bird) (yield after cooking, bone and skin removed))",388.8,usda
293730,,"Turkey, drumstick, cooked, skin not eaten (1 cup, cooked, diced)",194.4,usda
293732,,"Turkey, drumstick, cooked, skin eaten (1 small drumstick (from hen, approx 11 to 13 lb bird) (yield after cooking, bone removed))",298.7,usda
293733,,"Turkey, drumstick, cooked, skin eaten (1 medium drumstick (approx 14 to 18 lb bird) (yield after cooking, bone removed))",442.9,usda
293734,,"Turkey, drumstick, cooked, skin eaten (1 large drumstick (from tom, approx 19 to 21 lb bird) (yield after cooking, bone removed))",597.4,usda
293735,,"Turkey, drumstick, cooked, skin eaten (1 cup, diced, cooked)",278.1,usda
293737,,"Turkey, drumstick, roasted, skin not eaten (1 small drumstick (from hen, approx 11 to 13 lb bird) (yield after cooking, bone and skin removed))",165.6,usda
293738,,"Turkey, drumstick, roasted, skin not eaten (1 medium drumstick (approx 14 to 18 lb bird) (yield after cooking, bone and skin removed))",273.6,usda
293739,,"Turkey, drumstick, roasted, skin not eaten (1 large drumstick (from tom, approx 19 to 21 lb bird) (yield after cooking, bone and skin removed))",374.4,usda
293740,,"Turkey, drumstick, roasted, skin not eaten (1 cup, cooked, diced)",194.4,usda
293742,,"Turkey, drumstick, roasted, skin eaten (1 small drumstick (from hen, approx 11 to 13 lb bird) (yield after cooking, bone removed))",253.8,usda
293743,,"Turkey, drumstick, roasted, skin eaten (1 medium drumstick (approx 14 to 18 lb bird) (yield after cooking, bone removed))",416.2,usda
293744,,"Turkey, drumstick, roasted, skin eaten (1 large drumstick (from tom, approx 19 to 21 lb bird) (yield after cooking, bone removed))",578.6,usda
293745,,"Turkey, drumstick, roasted, skin eaten (1 cup, diced, cooked)",274.1,usda
293747,,"Turkey, thigh, cooked, skin eaten (1 small thigh (from hen, approx 11 to 13 lb bird) (yield after cooking, bone removed))",409.5,usda
293748,,"Turkey, thigh, cooked, skin eaten (1 medium thigh (approx 14 to 18 lb bird) (yield after cooking, bone removed))",546.0,usda
293749,,"Turkey, thigh, cooked, skin eaten (1 large thigh (from tom, approx 19 to 21 lb bird) (yield after cooking, bone removed))",673.4,usda
293750,,"Turkey, thigh, cooked, skin eaten (1 cup, diced, cooked)",245.7,usda
293751,,"Turkey, thigh, cooked, skin eaten (1 oz, boneless, cooked)",51.597,usda
293753,,"Turkey, thigh, cooked, skin not eaten (1 small thigh (from hen, approx 11 to 13 lb bird) (yield after cooking, bone and skin removed))",330.1,usda
293754,,"Turkey, thigh, cooked, skin not eaten (1 medium thigh (approx 14 to 18 lb bird) (yield after cooking, bone and skin removed))",442.8,usda
293755,,"Turkey, thigh, cooked, skin not eaten (1 large thigh (from tom, approx 19 to 21 lb bird) (yield after cooking, bone and skin removed))",555.5,usda
293756,,"Turkey, thigh, cooked, skin not eaten (1 cup, cooked, diced)",217.4,usda
293757,,"Turkey, thigh, cooked, skin not eaten (1 oz, boneless, cooked, skinless)",45.6435,usda
293759,,"Turkey, neck (1 small neck (from 11 to 13 lb turkey))",185.2,usda
293760,,"Turkey, neck (1 medium neck (from 14 to 18 lb turkey))",249.6,usda
293761,,"Turkey, neck (1 large neck (from 19 to 21 lb turkey))",314.0,usda
293762,,"Turkey, neck (1 cup, diced, cooked)",217.4,usda
293764,,"Turkey, wing, cooked, skin not eaten (1 small wing (yield after cooking, bone and skin removed))",83.4,usda
293765,,"Turkey, wing, cooked, skin not eaten (1 medium wing (yield after cooking, bone and skin removed))",201.6,usda
293766,,"Turkey, wing, cooked, skin not eaten (1 large wing (yield after cooking, bone and skin removed))",278.0,usda
293767,,"Turkey, wing, cooked, skin not eaten (1 cup, cooked, diced)",187.7,usda
293769,,"Turkey, wing, cooked, skin eaten (1 small wing (yield after cooking, bone removed))",181.8,usda
293770,,"Turkey, wing, cooked, skin eaten (1 medium wing (yield after cooking, bone removed))",353.5,usda
293771,,"Turkey, wing, cooked, skin eaten (1 large wing (yield after cooking, bone removed))",484.8,usda
293772,,"Turkey, wing, cooked, skin eaten (1 cup, diced, cooked)",272.7,usda
293774,,"Turkey, tail (1 tail (yield after cooking, bone removed))",176.4,usda
293776,,"Turkey, back (1 back (yield after cooking, bone removed))",1065.8,usda
293778,,"Turkey, canned (1 cup, drained)",249.8,usda
293779,,"Turkey, canned (1 can (5 oz) yields)",231.3,usda
293781,,"Turkey, ground (1 cup, cooked)",274.3,usda
293782,,"Turkey, ground (1 patty)",126.6,usda
293783,,"Turkey, ground (1 oz, cooked)",59.8185,usda
293785,,"Turkey, nuggets (1 nugget)",47.2,usda
293786,,"Turkey, nuggets (1 cup)",330.4,usda
293788,,"Turkey bacon, cooked (1 oz, cooked)",104.328,usda
293789,,"Turkey bacon, cooked (1 oz, raw (yield after cooking))",58.9,usda
293790,,"Turkey bacon, cooked (1 thin slice (yield after cooking))",29.4,usda
